0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-0.1260375442955613,0.635701405122387,0.4874989538082634,0.0959614402812735,0.1205838092272824,0.6666996612804128,-1.8278572948054492,0.3564279584128619,0.5209029252812114,0.219950519050709,1.6185470931515855,0.5579774381245955,-1.1263044932410848,0.6400815317297225,-0.8494742790668854,-0.3949819335602548,-0.5325390960616831,0.989201928759186,-1.1708743220547269,0.0775317510911551,0.717732294085023,1.0285020025532274,-0.9206953506834564,0.1777124515362343,0.1379032365376824,-1.6070213317279418,-0.6302804616587905,-1.1860734736467606,-0.2166643456994281,0.7880877269416149,1.6906635788379425,-1.323984339241038,-0.0530001444505604,-0.9324148578710691,1.3432034409553069,0.2188979986816523,0.2279868764913883,0.9857680206747788,1.5016654455270126,0.375841140899773,0.340501259962747,-0.4293715244141703,0.1597536680007603,-0.8758833092403473,0.3215665939414335,0.0938698603619954,0.2494792333896847,-0.1253983177634821,0.0107407215185323,0.4861065581424003
-0.2391827922962507,-0.5501765120077029,0.9507776027687128,-0.2852173178725329,0.6017545222060496,0.0756210950316197,-1.6631613411179538,0.3252349612131452,0.3296343041286813,-0.3820280298424898,0.7391527373161004,0.8903920784590081,0.0491655379570801,0.953328039002348,-0.4257383208156623,-0.956690089798645,0.2959634090277019,1.0722161521772575,-0.4044031051379429,-0.3054310223930394,0.1431580338278725,0.7051926924474928,-1.0751240394812691,-0.4600665786051767,0.2569770908571733,-1.4892334473783495,-0.2166839395053736,-0.8352742283809103,-0.0254437222186307,0.8329814873880463,2.2166264969704152,-1.365772526948862,-0.015497122643556,-0.0614664036080568,0.723305507216436,0.2162506326248974,-0.0450692875662065,1.3588764222166505,0.735066123482464,0.4849634381657034,0.2985444458756321,0.1645806995839469,0.3912788763935515,-0.8610231268594163,0.0549090431143877,-0.3916411429713504,-0.3327483051462179,-0.3408927246096356,0.301236009729466,0.7494104255466747
-0.875082485611953,-0.3075064308733026,0.7552546306519091,-0.5801780083379962,0.3183313319189274,-0.0045809673518156,-1.3004200238440529,0.0062219840854152,-0.083358136463579,-0.4119793793373311,1.0947066044251428,0.3677654499605715,-0.979216053655041,0.395688526673718,-0.8830257848287376,-0.3071752147330657,-0.623074913304954,0.9352334068529397,-0.4581640024929079,-0.1631304937378468,0.2921520145040327,-0.14883810897324,-0.6247676352126305,0.095531254824556,-0.114569651683839,-1.7104619757343091,-0.5766183133940653,-1.8785217446122653,0.0556580104114357,0.7908532004216766,2.1061156449311813,-1.444154086497469,-0.7029463486040355,-0.8199559383526278,0.6002567697459058,0.0080718333576335,-0.1431859388910665,1.5767856652240717,0.5204128871984992,0.4984781251213082,0.0102844718902009,0.2133754085589018,-0.014291485770355,-0.9956996017204204,0.71658198050237,0.1020166154435563,-0.44711279783061,-0.0090427834732811,-0.1046210159413613,0.1519139118844202
-0.2495925450891807,-0.451199948880335,0.6868783147189667,-0.8113888530439048,0.020120025500744,-0.1411658933087069,-0.8647148346941504,0.1395063544786302,-0.0268936296439116,-0.1772924316030504,0.958805063376814,0.3869152432816101,-0.2939897781385338,0.36503244520682,-0.969685935554452,-0.7504331582355861,0.1026553026090223,1.095062514684991,-0.7791507761295877,-0.4872415639946891,0.9000522582434739,0.393793509083668,-0.8290082711774619,-0.5976007449726433,0.3375113241906751,-2.3033980423360565,-0.9755682240821086,-0.82944614015999,-0.1713657614461921,0.6956248995587093,1.4984966330533245,-1.3628896714605458,0.0142862815426729,-0.82496670164539,1.421744655420151,-0.2450180930507356,-0.4050332450738768,0.6792363574547057,0.9628365479314768,0.669932293956421,0.0300443262322632,0.4616883082497816,-0.1308580928892273,-0.6056565106998855,0.1169467681209043,-0.254790284498011,-0.1819222626461225,-0.0029649993142194,0.2305144736731973,0.9542286829519117
0.258023074347464,-0.3369053480478606,0.7513690663721336,-1.0105098727628836,0.5478551142930863,-0.3423916119683773,-1.0943100238091006,0.2757083193784776,0.5215033184565053,-0.154809791909906,1.0258945379462518,0.5547923989756327,-0.4095888272069966,0.3237742460643209,-0.9615076405975028,-0.8325252103011991,-0.912573052652388,1.1264122409645243,-0.7086471712032436,0.2114870894948483,0.6258103956046212,0.1370161765983508,-0.8188147488968434,-0.4970893945401013,0.4466011437305107,-1.379090930523145,-0.6381472673537639,-1.1628944128094725,-0.6551761412585602,0.9487742853841314,2.0358770877973207,-1.3471045364177716,-0.1818522409764607,-0.6729947365994644,1.0519774838871023,0.3320336929415468,0.1758282328387069,1.099688934704971,0.9347237851323588,0.0838134678402962,-0.0840646341821054,-0.4724505899042588,-0.2122153630303438,-0.5664882134473033,-0.2951580831972102,-0.3025677230971241,-0.6441327858531039,-0.2714972152262636,-0.3132641139258402,0.7618993685905865
0.0153512332350007,-0.5128074010777252,0.5781332977912995,-0.8299060455646675,0.1032773644303882,0.0486695076082165,-1.7701346991445854,0.7366439482336771,0.2570989308509065,-0.4436459854323232,0.7768754711979065,0.4874022944755827,-0.8952792919099481,0.7303712900071404,-0.7792285020438906,-0.5859109001274401,-0.3211875292775918,1.1719617488061038,-0.2877800763241965,-0.0953693991433156,-0.0818406211872582,0.6377283894831726,-1.216473513708895,-0.7465513245053962,0.7063689588493782,-1.559810877197357,-0.249729009477333,-1.015281343240928,-0.4536968980183434,0.6635529839666007,1.4184858526777917,-1.5954090596358623,-0.5078636406155453,-0.1450533037278891,0.6757215797195942,0.1790098596222081,-0.0134696493652471,0.8949724848694165,1.0311993262882535,0.6091802525634644,-0.2814398882710547,-0.1627108340182764,0.330612460546365,-0.7191342464645105,0.1226469809113237,-0.2811701461604651,-0.3322580860182312,-0.200315157377605,0.6047126782810294,1.2023094884386336
0.0153750313449134,0.5122252052173698,0.9705440940307506,-0.0007123704780568,0.1558799433875065,0.6873178613277303,-1.1797895456970928,0.4688135139107725,0.2702793921329808,-1.0918900509305969,1.0125608607065557,0.535499887034738,-0.7298726340687686,0.8006099872156565,-0.8270877690266495,-0.3310117071832763,-0.295392693129584,1.0602261628208254,-0.4636575867189895,-0.1136465758895809,0.1868461901996787,0.5947660200958825,-0.6964603291725229,0.1176879021401446,0.5560051832224989,-1.1335861164500711,-0.4020585748860421,-1.0307535160006986,-0.0807393705664341,0.7293394414682255,2.2450109783413126,-1.0178411183666431,-0.3856359936035484,-0.6192337354551066,-0.0402149504949358,0.0851884600199379,0.2986075738567329,0.5928946413790879,1.2501027269983929,0.472620261335544,0.6041023808814977,0.3383633980363908,0.1015214316356333,-0.4671468085197061,0.5718009864484502,-0.0167409817142608,0.2296857963653562,-0.6494697307740875,-0.2757883517809878,-0.1928130384587794
-0.7543360221061319,-0.5810327117929114,1.3306661160270523,-0.6429979648382693,0.4236089836322183,0.3214576948151508,-1.4473695920060994,0.2234964526513701,0.1594688375697968,-0.9910617057374252,1.0484074043119562,0.3788042041185289,-0.7879322773408143,0.3945780621603974,-1.022091515513735,-0.9166033821744464,0.2288441581273685,1.1314900094370337,0.2040784073271617,0.0603794102792345,0.2147205915247743,0.5685745108423198,-0.8122181586070661,-0.0551246350769571,0.476766082325388,-1.3201032372672592,-0.5672705518251293,-1.4563717078502592,-0.3398513726563531,1.1769259585493304,1.7820905694593685,-1.569774392239223,0.0985421317348521,-0.5773616346070287,0.886955396367281,0.8228280528409375,-0.0861415962123125,1.4255408475651403,1.4951084675429906,0.5815588616253988,0.5125054602823826,-0.7518194647059581,-0.2343227075231848,-0.8496383595145192,-0.0400155146159852,0.0084778902049313,-0.1432896270344651,0.0213426119984594,0.4372094685641534,0.9347662754928774
-0.0259055588910889,-0.1074970537343695,0.9277136215418308,-0.1621031003848616,-0.0471390647899023,-0.3785307654580388,-1.101144419134898,0.4115226089926884,0.3911621336850348,-0.0681981176399756,0.5991592843378898,0.1555029944775887,-0.5066535709890756,1.3661071637154063,-0.4914500262548519,-0.4749315021877716,0.0357242461421544,1.1355047740943554,-0.0982918901278138,0.2678348281262157,0.1869635091065792,0.5578813718578561,-1.1061478304206844,-0.1013517968585224,0.3783121336452231,-0.7895863651801353,-0.112258260305126,-1.5305651378641854,-0.6538440282503357,0.9479453977897092,1.7824624628233343,-1.4391872101111391,-0.7516236713111415,-0.443360007822922,0.9249329243842076,0.0249301264414716,0.8532624573766716,1.5630544088809994,0.3299836378321874,-0.2421868016730002,0.1862444744456705,0.5265131721290408,-0.1388901561605104,-0.7735600806340961,0.6747772054038897,0.2017240194337154,-0.2418281304723126,-0.2993558742849017,-0.2181147516579921,0.5332930960147813
0.0243376026337649,-0.5882421398009865,0.9421972097216866,-0.6349427428828764,-0.1483537033332755,0.157554773503326,-0.990995976460537,0.6709502888958099,0.1370703109056239,-0.7787897862586028,1.6130474769438323,0.4928802011061239,-0.916434475342168,0.6918067570727886,-0.994331001540338,-0.3530438137857673,-0.1574653037624298,1.3981360453873624,-0.5653759824543318,-0.0021641621241366,1.35140217610963,1.290547083024949,-0.8433692238268273,-0.0711637363768601,0.0393694170495247,-1.45817460542681,-0.8643727712867615,-1.3630903532848475,0.5911294085642079,1.3627807031313894,1.4706851784119124,-2.0305689787325827,0.3218829536933417,-0.8641600879430447,0.8672499909452978,0.2015646291441796,0.3607374407542144,0.8164275779391492,0.6614505521657987,0.4459699576137235,0.7611290112613092,-0.0202273275962609,-0.1629454656303081,-0.4458657512986426,0.5230879665937799,0.2408581587611853,-0.5017225339267913,0.0099208569736813,-0.4048885321680558,0.4393803073814983
